HK46,DETERGENT CAKE,602,666,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
HK47,CASTIC (KHARA),602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
HK48,POOL CLORINE,602,666,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
GS1,COMB,603,665,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS2,TOOTHBRUSH KIT,603,665,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS3,SHAVING KIT,603,665,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS4,GUEST SOAP,603,665,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS5,GUEST HANDWASH LIQUID,603,665,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
GS6,SHAMPOO,603,665,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS7,SHOWER GEL,603,665,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS8,SHOWER CAP,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS9,SANITARY BAG,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS10,CONDITIONER,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS11,TALC,603,665,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
GS12,SHOESHINE,603,665,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
GS13,LOOFAH,603,665,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
GS14,MOISTURISER,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS15,SEWING KIT ,603,665,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
GS16,BATH ROOM SLIPPERS ,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS17,COMMENTS CARD,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS18,PEN / PENCIL,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS19,LETTERHEADS ,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS20,ENVELOPE,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS21,PAPPER GARBAGE BAGS,603,665,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
GS22,HAND SANITIZER ,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
GS23,FACE MASK,603,665,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS1,PAPER NAPKIN,639,664,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
FS2,TOOTHPICKS,639,664,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
FS3,STRAW WOODEN,639,664,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS4,PACKING BOX ,639,664,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS5,CURRY BOWL,639,664,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS6,CHUTNEY BOWL,639,664,669,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS7,PAPER PLATE ,639,664,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS8,FORK,639,664,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS9,SPOON ,639,664,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FS10,SILVER FOIL,639,664,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
V1,ATTA,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V2,STAFF RICE,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V3,DAL,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V4,HALDI,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V5,RED CHILLY POWDER,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V6,SALT,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V7,JEERA,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V8,DHANIYA POWDER,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V9,POTATO,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V10,ONION,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V11,GREEBN CHILLY,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V12,GINGER,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V13,TOMATO,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V14,GAS,640,663,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
V15,SUGAR,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V16,MILK,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V17,TEA LEAVES,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V18,OIL,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V19,POHA,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V20,VIM BAR,640,663,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
V21,VEGETABLES,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
V22,MISC,640,663,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
